户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途
2室1厅,中楼层/共6层,54.4平米,平层/简装,359.0,玉林里小区,丰台,东南,无,2021年11月04日 ,普通住宅 
2室1厅,中楼层/共6层,63.15平米,平层/简装,400.0,育芳园,丰台,南,无,2021年10月30日 ,普通住宅 
2室1厅,顶层/共6层,66.2平米,平层/简装,420.0,西幸福街,丰台,东西,无,2021年10月26日 ,普通住宅 
2室1厅,顶层/共6层,55.7平米,平层/简装,420.0,北大地三里,丰台,东北,无,2021年10月01日 ,普通住宅 
2室1厅,中楼层/共6层,61.6平米,平层/简装,362.0,刘家窑南里,丰台,南,无,2021年09月30日 ,普通住宅 
2室2厅,中楼层/共22层,95.76平米,平层/简装,509.0,京铁家园,丰台,西南,有,2021年09月21日 ,普通住宅 
2室1厅,低楼层/共6层,59.23平米,平层/简装,439.0,邮局宿舍,丰台,东西,无,2021年09月17日 ,普通住宅 
2室1厅,低楼层/共15层,68.22平米,平层/精装,370.0,南庭新苑南区,丰台,南北,有,2021年09月12日 ,普通住宅 
2室1厅,高楼层/共18层,65.31平米,平层/精装,420.0,中堂,丰台,南北,有,2021年08月24日 ,普通住宅 
2室1厅,中楼层/共6层,68.74平米,平层/简装,358.0,赵公口小区,丰台,东西,无,2021年08月11日 ,普通住宅 
2室1厅,高楼层/共6层,61.32平米,平层/简装,359.0,前泥洼小区,丰台,东西,无,2021年05月20日 ,普通住宅 
2室1厅,低楼层/共6层,69.98平米,平层/简装,418.0,泥洼路5号院,丰台,东西,无,2021年04月27日 ,普通住宅 
2室1厅,低楼层/共6层,57.55平米,平层/简装,395.0,望园西里,丰台,东西北,无,2021年03月08日 ,普通住宅 
2室1厅,高楼层/共24层,50.56平米,平层/精装,415.0,太平桥东里,丰台,南,有,2020年04月14日 ,普通住宅 
2室1厅,顶层/共6层,59.55平米,平层/简装,296.0,育芳园,丰台,南北,无,2021年11月28日 ,普通住宅 
2室1厅,中楼层/共5层,52.94平米,平层/简装,285.0,苇子坑1号院,丰台,南北,无,2021年11月27日 ,普通住宅 
2室1厅,中楼层/共6层,67.88平米,平层/简装,278.0,晓月苑三里,丰台,南北,无,2021年11月26日 ,普通住宅 
2室1厅,高楼层/共6层,65.5平米,平层/简装,298.0,马公庄,丰台,南北,无,2021年11月25日 ,普通住宅 
2室1厅,低楼层/共31层,66.88平米,平层/简装,419.0,芳城园一区,丰台,南西,有,2021年11月24日 ,普通住宅 
2室1厅,底层/共6层,61.5平米,平层/简装,330.0,海户西里,丰台,南北,无,2021年11月21日 ,普通住宅 
2室1厅,中楼层/共6层,61.25平米,平层/精装,388.0,芳星园三区,丰台,南,无,2021年11月15日 ,普通住宅 
2室1厅,高楼层/共6层,55.8平米,平层/简装,292.0,定安西里,丰台,南北,无,2021年11月15日 ,普通住宅 
2室1厅,中楼层/共6层,65.51平米,平层/简装,518.0,开阳里二区,丰台,南北,无,2021年11月14日 ,普通住宅 
2室1厅,中楼层/共6层,56.4平米,平层/简装,238.0,五爱屯西街,丰台,南北,无,2021年11月13日 ,普通住宅 
2室1厅,中楼层/共6层,58.1平米,平层/简装,340.0,右外东庄,丰台,南北,无,2021年11月11日 ,普通住宅 
2室1厅,顶层/共6层,57.7平米,暂无数据/简装,295.0,七里庄路,丰台,南北,无,2021年11月09日 ,普通住宅 
2室1厅,中楼层/共6层,58.1平米,平层/简装,340.0,右外东庄,丰台,南北,无,2021年11月11日 ,普通住宅 
2室1厅,顶层/共6层,57.7平米,暂无数据/简装,295.0,七里庄路,丰台,南北,无,2021年11月09日 ,普通住宅 
2室1厅,低楼层/共16层,54.82平米,平层/简装,358.0,芳星园三区,丰台,东西,有,2021年11月08日 ,普通住宅 
2室1厅,中楼层/共6层,59.47平米,暂无数据/简装,345.0,莲怡园北路1号院,丰台,南北,无,2021年11月04日 ,普通住宅 
2室1厅,高楼层/共6层,55.7平米,平层/简装,286.0,城建宿舍,丰台,南北,无,2021年11月01日 ,普通住宅 
2室1厅,高楼层/共24层,65.3平米,平层/简装,369.0,新华街三里,丰台,西南,有,2021年10月31日 ,普通住宅 
2室1厅,顶层/共6层,63.09平米,平层/简装,285.0,华润小区,丰台,南北,无,2021年10月30日 ,普通住宅 
2室1厅,高楼层/共6层,55.9平米,平层/简装,295.0,中建一局北院,丰台,南北,无,2021年10月30日 ,普通住宅 
2室1厅,中楼层/共6层,51.4平米,平层/简装,280.0,富丰园小区,丰台,南北,无,2021年10月28日 ,普通住宅 
2室1厅,中楼层/共6层,55.2平米,平层/简装,350.0,玉林东里三区,丰台,南北,无,2021年10月27日 ,普通住宅 
2室1厅,低楼层/共6层,56.5平米,暂无数据/简装,310.0,西罗园南里,丰台,南北,无,2021年10月26日 ,普通住宅 
2室1厅,高楼层/共6层,59平米,平层/简装,305.0,司达小区,丰台,南北,无,2021年10月25日 ,普通住宅 
2室1厅,中楼层/共4层,51.79平米,暂无数据/简装,262.0,角门16号院,丰台,南北,无,2021年10月25日 ,普通住宅 
2室1厅,顶层/共6层,59.84平米,平层/简装,232.5,和义东里五区,丰台,南北,无,2021年10月25日 ,普通住宅 
2室1厅,顶层/共6层,62.48平米,平层/简装,320.0,万柳园小区,丰台,南北,无,2021年10月24日 ,普通住宅 
2室1厅,低楼层/共6层,62.48平米,平层/简装,330.0,万柳园小区,丰台,南北,无,2021年10月20日 ,普通住宅 
2室1厅,中楼层/共18层,61.38平米,平层/简装,398.0,角门11号院,丰台,南东,有,2021年10月18日 ,普通住宅 
2室1厅,低楼层/共6层,68.2平米,平层/简装,299.0,云岗南区东里21,丰台,南北,无,2021年10月17日 ,普通住宅 
2室1厅,中楼层/共6层,59.45平米,平层/简装,236.0,西宏苑,丰台,南北,无,2021年10月16日 ,普通住宅 
2室1厅,高楼层/共6层,62.13平米,平层/简装,175.0,建设三里,丰台,南北,无,2021年10月14日 ,普通住宅 
2室1厅,中楼层/共6层,58.54平米,平层/简装,308.0,石榴园北里小区,丰台,南北,无,2021年10月10日 ,普通住宅 
2室1厅,低楼层/共6层,59.72平米,平层/简装,329.0,石榴园北里小区,丰台,南北,无,2021年10月09日 ,普通住宅 
2室1厅,高楼层/共6层,60.41平米,平层/简装,219.0,程庄路68号院,丰台,南北,无,2021年10月03日 ,普通住宅 
2室1厅,底层/共6层,55.49平米,平层/简装,296.0,造甲南里,丰台,南北,无,2021年09月30日 ,普通住宅 
2室1厅,中楼层/共5层,69.32平米,平层/简装,465.0,六里桥7号院,丰台,南北,无,2021年09月29日 ,普通住宅 
2室1厅,底层/共6层,52.5平米,平层/简装,318.0,角门东里,丰台,南北,无,2021年09月23日 ,普通住宅 
2室1厅,顶层/共6层,57.7平米,平层/简装,212.0,万源南里,丰台,南北,无,2021年09月23日 ,普通住宅 
2室1厅,中楼层/共6层,52.57平米,平层/简装,309.0,海户西里31号院,丰台,南北,无,2021年09月14日 ,普通住宅 
2室1厅,中楼层/共6层,64.8平米,平层/简装,253.0,五爱屯西街,丰台,南北,无,2021年09月12日 ,普通住宅 
2室1厅,低楼层/共6层,58.45平米,平层/简装,342.0,育芳园,丰台,南北,无,2021年09月10日 ,普通住宅 
2室1厅,底层/共25层,59.6平米,平层/简装,396.0,芳星园三区,丰台,西南,有,2021年09月06日 ,普通住宅 
2室1厅,中楼层/共6层,53.72平米,平层/简装,220.0,丰西北里,丰台,南北,无,2021年09月06日 ,普通住宅 
2室1厅,顶层/共6层,54.45平米,平层/简装,296.0,万柳园小区,丰台,南北,无,2021年09月05日 ,普通住宅 
2室1厅,中楼层/共6层,57.32平米,平层/简装,316.0,洋桥西里,丰台,南北,无,2021年09月02日 ,普通住宅 
2室1厅,中楼层/共5层,51.8平米,平层/简装,169.0,东山坡二里,丰台,南北,无,2021年08月28日 ,普通住宅 
2室1厅,顶层/共6层,57.39平米,平层/简装,318.0,嘉园二里,丰台,南北,无,2021年08月20日 ,普通住宅 
2室1厅,低楼层/共16层,59平米,平层/简装,435.0,莲花池南里,丰台,南,有,2021年07月26日 ,普通住宅 
2室1厅,中楼层/共6层,55.7平米,平层/简装,298.0,中建一局北院,丰台,南北,无,2021年07月25日 ,普通住宅 
2室1厅,低楼层/共6层,57.4平米,平层/简装,313.0,角门东里,丰台,南北,无,2021年07月23日 ,普通住宅 
2室1厅,中楼层/共5层,64.05平米,平层/简装,306.0,新村三里,丰台,南北,无,2021年07月20日 ,普通住宅 
2室1厅,中楼层/共5层,53.5平米,平层/简装,199.0,东山坡二里,丰台,南北,无,2021年07月05日 ,普通住宅 
2室1厅,中楼层/共6层,51.19平米,平层/简装,279.0,大井南里,丰台,南北,无,2021年07月04日 ,普通住宅 
2室1厅,高楼层/共18层,66.45平米,平层/简装,435.0,芳群园三区,丰台,东,有,2021年06月24日 ,普通住宅 
2室1厅,低楼层/共6层,59.66平米,平层/简装,336.0,西罗园二区,丰台,南北,无,2021年06月04日 ,普通住宅 
2室1厅,高楼层/共6层,57.9平米,平层/简装,268.0,新村二里,丰台,南北,无,2021年06月03日 ,普通住宅 
2室1厅,低楼层/共6层,53.31平米,平层/简装,251.0,东高地,丰台,南北,无,2021年05月23日 ,普通住宅 
2室1厅,顶层/共6层,67.85平米,平层/简装,266.0,和义东里一区,丰台,南北,无,2021年05月23日 ,普通住宅 
2室1厅,顶层/共6层,55.69平米,平层/简装,249.0,青塔秀园,丰台,南北,无,2021年05月20日 ,普通住宅 
2室1厅,低楼层/共15层,67.49平米,平层/简装,368.0,西马金润二区,丰台,南,有,2021年05月19日 ,普通住宅 
2室1厅,顶层/共6层,58.45平米,平层/简装,314.0,六里桥7号院,丰台,南北,无,2021年05月12日 ,普通住宅 
2室1厅,顶层/共6层,54.08平米,平层/简装,205.0,丰西北里,丰台,南北,无,2021年04月28日 ,普通住宅 
2室1厅,中楼层/共18层,61.29平米,平层/简装,438.0,太平桥西里,丰台,西北,有,2021年04月25日 ,普通住宅 
2室1厅,低楼层/共6层,56.7平米,平层/简装,342.0,右外东庄,丰台,南北,无,2021年04月13日 ,普通住宅 
2室1厅,顶层/共6层,57.9平米,平层/简装,285.0,韩庄子三里,丰台,南北,无,2021年03月26日 ,普通住宅 
2室1厅,顶层/共6层,66.03平米,平层/简装,378.0,万恒家园,丰台,南,无,2021年03月24日 ,普通住宅 
2室1厅,低楼层/共34层,77.81平米,平层/简装,375.0,广安﹒康馨家园,丰台,南北,有,2021年04月15日 ,普通住宅 
1室1厅,中楼层/共18层,54.46平米,平层/精装,290.0,广安﹒康馨家园,丰台,南,有,2021年11月20日 ,普通住宅 
3室1厅,高楼层/共28层,89.98平米,平层/精装,472.0,同馨家园,丰台,南北,有,2021年10月11日 ,普通住宅 
3室1厅,高楼层/共34层,92.45平米,平层/简装,505.0,广安﹒康馨家园,丰台,南西北,有,2021年10月24日 ,普通住宅 
3室1厅,高楼层/共28层,92.53平米,平层/简装,500.0,广安﹒康馨家园,丰台,南北西,有,2021年11月12日 ,普通住宅 
2室1厅,低楼层/共28层,73.52平米,平层/简装,370.0,广安﹒康馨家园,丰台,南北,有,2021年11月28日 ,普通住宅 
3室1厅,低楼层/共34层,93.45平米,平层/精装,499.0,广安﹒康馨家园,丰台,南北,有,2021年10月18日 ,普通住宅 
3室2厅,低楼层/共13层,95.09平米,平层/简装,468.0,广安﹒康馨家园,丰台,西南北,有,2021年08月17日 ,普通住宅 
3室1厅,低楼层/共18层,94.33平米,平层/简装,488.0,广安﹒康馨家园,丰台,东南北,有,2021年06月30日 ,普通住宅 
2室1厅,低楼层/共30层,74.1平米,平层/简装,378.0,广安﹒康馨家园,丰台,南,有,2021年11月23日 ,普通住宅 
2室1厅,高楼层/共28层,73.52平米,暂无数据/简装,385.0,广安﹒康馨家园,丰台,南北,有,2021年11月03日 ,普通住宅 
2室1厅,中楼层/共26层,76.34平米,平层/简装,415.0,广安﹒康馨家园,丰台,南北,有,2021年11月04日 ,普通住宅 
2室1厅,顶层/共19层,77.02平米,暂无数据/简装,380.0,广安﹒康馨家园,丰台,南北,有,2021年10月26日 ,普通住宅 
2室1厅,中楼层/共34层,76.7平米,平层/简装,385.0,广安﹒康馨家园,丰台,南北,有,2021年05月10日 ,普通住宅 
2室1厅,低楼层/共26层,74.4平米,平层/精装,370.0,广安﹒康馨家园,丰台,南,有,2021年05月20日 ,普通住宅 
2室1厅,高楼层/共30层,74.03平米,平层/精装,375.0,广安﹒康馨家园,丰台,南,有,2021年10月26日 ,普通住宅 
2室1厅,顶层/共34层,76.52平米,平层/精装,380.0,广安﹒康馨家园,丰台,南北,有,2021年08月15日 ,普通住宅 
2室1厅,中楼层/共30层,80.44平米,平层/精装,530.0,广安﹒康馨家园,丰台,南北,有,2020年07月29日 ,普通住宅 
2室1厅,低楼层/共13层,69.96平米,平层/其他,365.0,广安﹒康馨家园,丰台,南,有,2021年06月27日 ,普通住宅 
2室1厅,顶层/共26层,74.34平米,暂无数据/简装,379.0,广安﹒康馨家园,丰台,南,有,2021年10月31日 ,普通住宅 
2室1厅,高楼层/共26层,74.4平米,平层/精装,374.0,广安﹒康馨家园,丰台,南,有,2021年08月05日 ,普通住宅 
2室1厅,低楼层/共13层,81.33平米,平层/精装,425.0,广安﹒康馨家园,丰台,北南,有,2020年10月28日 ,普通住宅 
1室1厅,低楼层/共18层,54.46平米,平层/简装,271.0,广安﹒康馨家园,丰台,南,有,2021年11月21日 ,普通住宅 
1室1厅,低楼层/共26层,62.18平米,平层/简装,317.0,广安﹒康馨家园,丰台,南,有,2021年10月31日 ,普通住宅 
2室1厅,低楼层/共28层,73.51平米,平层/简装,362.0,广安﹒康馨家园,丰台,南,有,2021年11月13日 ,普通住宅 
2室1厅,低楼层/共34层,72.79平米,平层/简装,365.0,广安﹒康馨家园,丰台,南,有,2021年11月21日 ,普通住宅 
2室1厅,顶层/共34层,72.72平米,平层/简装,335.0,广安﹒康馨家园,丰台,南,有,2021年11月21日 ,普通住宅 
1室1厅,中楼层/共10层,60.07平米,平层/简装,277.0,广安﹒康馨家园,丰台,东西,有,2021年08月28日 ,普通住宅 
2室1厅,低楼层/共26层,74.47平米,平层/简装,355.0,广安﹒康馨家园,丰台,南,有,2021年04月17日 ,普通住宅 
2室1厅,低楼层/共28层,71.49平米,平层/简装,349.0,广安﹒康馨家园,丰台,南,有,2021年11月01日 ,普通住宅 
2室1厅,高楼层/共26层,74.4平米,平层/精装,366.6,广安﹒康馨家园,丰台,南,有,2021年06月30日 ,普通住宅 
3室1厅,低楼层/共15层,106.15平米,平层/简装,565.0,东海仪园,丰台,南北,有,2018年08月06日 ,普通住宅 
2室1厅,顶层/共26层,76.34平米,平层/精装,370.0,广安﹒康馨家园,丰台,南北,有,2019年12月07日 ,普通住宅 
3室1厅,中楼层/共6层,103.58平米,平层/精装,500.0,银海星月,丰台,南北,无,2021年09月15日 ,普通住宅 
2室1厅,中楼层/共30层,76.57平米,平层/毛坯,405.0,广安﹒康馨家园,丰台,南北,有,2021年10月21日 ,普通住宅 
2室1厅,底层/共16层,60.85平米,平层/简装,310.0,南庭新苑北区,丰台,西南,有,2021年11月05日 ,普通住宅 
2室1厅,中楼层/共10层,106.87平米,平层/精装,765.0,远洋自然,丰台,南北,有,2021年11月05日 ,普通住宅 
2室1厅,中楼层/共5层,58.39平米,暂无数据/简装,205.0,保温段,丰台,北,无,2021年11月05日 ,普通住宅 
2室1厅,中楼层/共16层,93.98平米,平层/精装,565.0,天怡福园,丰台,东西,有,2021年11月03日 ,普通住宅 
2室1厅,中楼层/共18层,109.76平米,暂无数据/精装,738.0,远洋自然,丰台,南西南,有,2021年11月03日 ,普通住宅 
2室1厅,低楼层/共16层,96.7平米,平层/简装,470.0,银地家园,丰台,南北,有,2021年11月03日 ,普通住宅 
2室1厅,中楼层/共6层,65.4平米,平层/精装,489.0,正阳小区,丰台,南北,无,2021年11月02日 ,普通住宅 
2室1厅,低楼层/共6层,91.67平米,平层/精装,470.0,丰卉家园,丰台,南北,无,2021年11月01日 ,普通住宅 
2室1厅,中楼层/共13层,92.91平米,暂无数据/简装,540.0,鸿业兴园一区,丰台,东南北,有,2021年11月01日 ,普通住宅 
2室1厅,高楼层/共6层,55.7平米,平层/简装,286.0,城建宿舍,丰台,南北,无,2021年11月01日 ,普通住宅 
2室1厅,中楼层/共24层,107.63平米,平层/精装,605.0,望园东里,丰台,东南,有,2021年11月01日 ,普通住宅 
2室1厅,顶层/共6层,53.88平米,平层/精装,273.0,大井南里,丰台,南西北,无,2021年10月31日 ,普通住宅 
2室1厅,高楼层/共6层,61平米,平层/精装,329.0,蒲黄榆路,丰台,西东,无,2021年10月31日 ,普通住宅 
2室1厅,顶层/共6层,63.09平米,平层/简装,285.0,华润小区,丰台,南北,无,2021年10月30日 ,普通住宅 
2室1厅,低楼层/共15层,96.15平米,平层/精装,719.0,万科紫苑,丰台,南,有,2021年10月30日 ,普通住宅 
2室1厅,低楼层/共6层,54.82平米,平层/精装,305.0,韩庄子东里,丰台,南北,无,2021年10月30日 ,普通住宅 
2室1厅,高楼层/共6层,55.9平米,平层/简装,295.0,中建一局北院,丰台,南北,无,2021年10月30日 ,普通住宅 
2室1厅,低楼层/共19层,91.35平米,平层/精装,518.0,顶秀金石家园,丰台,南北,有,2021年10月30日 ,普通住宅 
2室1厅,高楼层/共28层,91.68平米,平层/简装,565.0,丰益花园东区,丰台,南北,有,2021年10月30日 ,普通住宅 
2室1厅,中楼层/共6层,63.4平米,平层/精装,300.0,南开西里,丰台,南北,无,2021年10月29日 ,普通住宅 
2室1厅,中楼层/共28层,68.95平米,平层/精装,310.0,青塔南里,丰台,东西,有,2021年10月28日 ,普通住宅 
2室1厅,低楼层/共22层,95.92平米,平层/精装,598.0,三环新城8号院,丰台,西南北,有,2021年10月28日 ,普通住宅 
2室1厅,中楼层/共6层,51.4平米,平层/简装,280.0,富丰园小区,丰台,南北,无,2021年10月28日 ,普通住宅 
2室1厅,中楼层/共6层,55.2平米,平层/简装,350.0,玉林东里三区,丰台,南北,无,2021年10月27日 ,普通住宅 
2室1厅,中楼层/共14层,60.4平米,平层/简装,336.0,海户西里,丰台,南北,有,2021年10月27日 ,普通住宅 
2室1厅,高楼层/共6层,50.13平米,平层/精装,236.0,南开西里,丰台,东北,无,2021年10月27日 ,普通住宅 
2室1厅,高楼层/共15层,58.86平米,平层/简装,339.0,南庭新苑南区,丰台,南,有,2021年10月26日 ,普通住宅 
2室1厅,低楼层/共6层,56.5平米,暂无数据/简装,310.0,西罗园南里,丰台,南北,无,2021年10月26日 ,普通住宅 
2室1厅,中楼层/共20层,68.34平米,平层/精装,509.0,晶城秀府,丰台,西北,有,2021年10月26日 ,普通住宅 
2室1厅,底层/共7层,65.75平米,平层/简装,500.0,开阳里五区,丰台,南北,无,2021年10月25日 ,普通住宅 
2室1厅,高楼层/共6层,59平米,平层/简装,305.0,司达小区,丰台,南北,无,2021年10月25日 ,普通住宅 
2室1厅,中楼层/共4层,51.79平米,暂无数据/简装,262.0,角门16号院,丰台,南北,无,2021年10月25日 ,普通住宅 
2室1厅,顶层/共6层,59.84平米,平层/简装,232.5,和义东里五区,丰台,南北,无,2021年10月25日 ,普通住宅 
2室1厅,中楼层/共6层,50.6平米,平层/精装,312.0,刘家窑南里,丰台,南,无,2021年10月24日 ,普通住宅 
2室2厅,低楼层/共17层,97.79平米,平层/精装,595.0,长安新城,丰台,北南,有,2021年10月24日 ,普通住宅 
2室1厅,中楼层/共6层,56.8平米,平层/精装,189.0,崔村一里,丰台,南北,无,2021年10月24日 ,普通住宅 
2室1厅,中楼层/共15层,92.17平米,平层/精装,515.0,金隅润景阁,丰台,西,有,2021年10月24日 ,普通住宅 
2室2厅,中楼层/共6层,96.89平米,平层/简装,630.0,万恒家园,丰台,南北,无,2021年10月23日 ,普通住宅 
2室1厅,高楼层/共28层,96.65平米,平层/简装,635.0,丰益花园东区,丰台,西南,有,2021年10月23日 ,普通住宅 
2室1厅,低楼层/共28层,60.46平米,平层/简装,308.0,丰泽家园,丰台,南北,有,2021年10月23日 ,普通住宅 
2室1厅,中楼层/共5层,51平米,平层/精装,235.0,新开路16号院,丰台,南,无,2021年10月22日 ,普通住宅 
2室1厅,低楼层/共25层,63.5平米,平层/精装,456.0,芳星园二区,丰台,东南北,有,2021年10月22日 ,普通住宅 
2室1厅,中楼层/共16层,99.84平米,平层/简装,667.0,优筑,丰台,南,有,2021年10月22日 ,普通住宅 
2室1厅,高楼层/共18层,91.27平米,平层/简装,509.0,南珠苑,丰台,东,有,2021年10月22日 ,普通住宅 
2室1厅,中楼层/共24层,107.82平米,平层/其他,650.0,望园东里,丰台,南西,有,2021年10月21日 ,普通住宅 
2室1厅,中楼层/共24层,91.5平米,平层/精装,525.0,华芳园,丰台,西南,有,2021年10月21日 ,普通住宅 
2室1厅,底层/共6层,64.24平米,平层/精装,315.0,大红门东门里,丰台,西北,无,2021年10月20日 ,普通住宅 
2室1厅,低楼层/共6层,62.48平米,平层/简装,330.0,万柳园小区,丰台,南北,无,2021年10月20日 ,普通住宅 
2室1厅,中楼层/共6层,57.3平米,平层/精装,308.0,马家堡39号院,丰台,南北,无,2021年10月19日 ,普通住宅 
2室1厅,低楼层/共6层,60.53平米,平层/精装,338.0,东罗园,丰台,南西北,无,2021年10月19日 ,普通住宅 
2室1厅,高楼层/共22层,102.04平米,平层/精装,509.0,民岳家园,丰台,东,有,2021年10月18日 ,普通住宅 
2室1厅,中楼层/共5层,57.02平米,平层/精装,275.0,和义东里三区,丰台,南北,无,2021年10月18日 ,普通住宅 
2室1厅,低楼层/共7层,65.75平米,平层/精装,530.0,开阳里五区,丰台,南北,无,2021年10月17日 ,普通住宅 
2室1厅,低楼层/共6层,68.2平米,平层/简装,299.0,云岗南区东里21,丰台,南北,无,2021年10月17日 ,普通住宅 
2室1厅,中楼层/共24层,93.43平米,平层/简装,599.0,鑫兆雅园南区,丰台,东,有,2021年10月17日 ,普通住宅 
2室2厅,低楼层/共6层,55.44平米,平层/精装,313.0,万柳园小区,丰台,西北,无,2021年10月17日 ,普通住宅 
2室1厅,中楼层/共6层,59.45平米,平层/简装,236.0,西宏苑,丰台,南北,无,2021年10月16日 ,普通住宅 
2室1厅,高楼层/共6层,54.24平米,平层/精装,268.0,右外东庄,丰台,东西,无,2021年10月16日 ,普通住宅 
2室1厅,中楼层/共11层,61.65平米,平层/精装,348.0,三星庄园,丰台,北,有,2021年10月15日 ,普通住宅 
2室1厅,低楼层/共6层,61.2平米,平层/精装,315.0,苇子坑22号院,丰台,南北,无,2021年10月14日 ,普通住宅 
2室1厅,高楼层/共6层,62.13平米,平层/简装,175.0,建设三里,丰台,南北,无,2021年10月14日 ,普通住宅 
2室1厅,中楼层/共11层,91.31平米,平层/简装,455.0,天伦锦城,丰台,南北,有,2021年10月13日 ,普通住宅 
2室1厅,高楼层/共15层,69.87平米,平层/精装,224.0,长馨园,丰台,南,有,2021年10月13日 ,普通住宅 
2室1厅,低楼层/共18层,61.17平米,平层/精装,306.0,丰泽家园,丰台,南北,有,2021年10月13日 ,普通住宅 
2室1厅,中楼层/共6层,61.8平米,平层/精装,348.0,定安东里,丰台,南北,无,2021年10月13日 ,普通住宅 
2室1厅,中楼层/共4层,56.46平米,平层/简装,245.0,南苑北里四区,丰台,西北,无,2021年10月13日 ,普通住宅 
2室1厅,顶层/共6层,58.16平米,平层/简装,235.0,南苑北里二区,丰台,东北,无,2021年10月12日 ,普通住宅 
2室1厅,中楼层/共6层,68.85平米,平层/简装,465.0,富卓苑,丰台,南北,无,2021年10月11日 ,普通住宅 
2室1厅,顶层/共6层,61.72平米,平层/其他,287.0,和义西里二区,丰台,南北,无,2021年10月11日 ,普通住宅 
2室1厅,中楼层/共6层,53.44平米,平层/简装,292.0,南三环中路63号,丰台,南北,无,2021年10月11日 ,普通住宅 
2室1厅,中楼层/共6层,58.54平米,平层/简装,308.0,石榴园北里小区,丰台,南北,无,2021年10月10日 ,普通住宅 
2室1厅,低楼层/共6层,59.72平米,平层/简装,329.0,石榴园北里小区,丰台,南北,无,2021年10月09日 ,普通住宅 
2室1厅,高楼层/共22层,92.49平米,平层/精装,519.0,西翠芳庭,丰台,西南,有,2021年10月09日 ,普通住宅 
2室1厅,高楼层/共24层,100.46平米,平层/简装,720.0,珠江骏景中区,丰台,南北,有,2021年10月09日 ,普通住宅 
2室1厅,中楼层/共16层,58.79平米,平层/精装,333.0,南庭新苑南区,丰台,南,有,2021年10月08日 ,普通住宅 
2室1厅,中楼层/共31层,68.89平米,平层/精装,335.0,宝隆温泉公寓,丰台,西南,有,2021年10月08日 ,普通住宅 
2室1厅,高楼层/共23层,90.18平米,平层/简装,508.0,西府景园,丰台,西南,有,2021年10月08日 ,普通住宅 
2室1厅,顶层/共5层,53.5平米,平层/简装,140.0,花园北里,丰台,南北,无,2021年10月08日 ,普通住宅 
2室1厅,中楼层/共6层,50.87平米,平层/简装,308.0,北大地四里,丰台,东,无,2021年10月08日 ,普通住宅 
2室1厅,顶层/共6层,62.7平米,平层/精装,328.0,石榴庄西街,丰台,东南西,无,2021年10月06日 ,普通住宅 
2室1厅,高楼层/共16层,69.7平米,平层/精装,238.0,长馨园,丰台,东南,有,2021年10月06日 ,普通住宅 
2室1厅,低楼层/共17层,95.47平米,平层/精装,518.0,静馨嘉苑,丰台,东,有,2021年10月05日 ,普通住宅 
2室1厅,中楼层/共16层,91.04平米,平层/精装,728.0,万年花城一期,丰台,北南,有,2021年10月04日 ,普通住宅 
2室1厅,高楼层/共25层,66.3平米,平层/精装,509.0,芳星园一区,丰台,南,有,2021年10月04日 ,普通住宅 
2室1厅,高楼层/共6层,60.41平米,平层/简装,219.0,程庄路68号院,丰台,南北,无,2021年10月03日 ,普通住宅 
2室1厅,中楼层/共18层,107.31平米,平层/精装,760.0,星河城东区,丰台,南,有,2021年10月01日 ,普通住宅 
2室1厅,中楼层/共17层,98.81平米,平层/简装,580.0,四方景园三区,丰台,南北,有,2021年09月30日 ,普通住宅 
2室1厅,底层/共6层,55.49平米,平层/简装,296.0,造甲南里,丰台,南北,无,2021年09月30日 ,普通住宅 
2室2厅,低楼层/共15层,102.46平米,平层/精装,630.0,万年花城二期,丰台,东西,无,2021年09月29日 ,普通住宅 
2室1厅,中楼层/共5层,69.32平米,平层/简装,465.0,六里桥7号院,丰台,南北,无,2021年09月29日 ,普通住宅 
2室1厅,低楼层/共18层,90.7平米,平层/简装,688.0,星河城西区,丰台,南西,有,2021年09月28日 ,普通住宅 
2室1厅,中楼层/共25层,62.19平米,平层/精装,488.0,芳城园三区,丰台,西南,有,2021年09月28日 ,普通住宅 
2室1厅,低楼层/共23层,90.97平米,平层/精装,535.0,西府景园,丰台,东南,有,2021年09月28日 ,普通住宅 
2室2厅,中楼层/共16层,98.98平米,平层/精装,630.0,万年花城三期,丰台,东西,有,2021年09月28日 ,普通住宅 
2室1厅,中楼层/共6层,51平米,平层/简装,308.0,右外东庄,丰台,南,无,2021年09月26日 ,普通住宅 
2室2厅,高楼层/共18层,101.31平米,平层/精装,655.0,蒲安东里,丰台,东南,有,2021年09月26日 ,普通住宅 
2室1厅,低楼层/共15层,91.94平米,平层/精装,715.0,万科中粮假日风景,丰台,南北,有,2021年09月26日 ,普通住宅 
2室1厅,中楼层/共6层,51.4平米,平层/精装,190.0,玉皇庄小区,丰台,南,无,2021年09月26日 ,普通住宅 
2室1厅,高楼层/共6层,67.2平米,平层/精装,345.0,横一条,丰台,东南西,无,2021年09月25日 ,普通住宅 
2室1厅,低楼层/共6层,53.2平米,平层/简装,319.0,西罗园一区,丰台,南,无,2021年09月25日 ,普通住宅 
2室1厅,高楼层/共6层,50.3平米,平层/简装,268.0,马家堡路8号院,丰台,东西,无,2021年09月25日 ,普通住宅 
