户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
3室2厅,中楼层/共15层,108.95,平层/精装,526,南海家园一里,大兴,南北,有,2021年11月1日,普通住宅 ,48279.03
3室1厅,高楼层/共6层,85.89,平层/精装,265,西潞园二里,房山,南北,无,2021年11月1日,普通住宅 ,30853.42
2室1厅,低楼层/共18层,59.9,平层/简装,630,景王坟,海淀,东南,有,2021年11月1日,普通住宅 ,105175.29
3室1厅,底层/共5层,82.67,平层/简装,546,东大街,丰台,南北,无,2021年11月1日,普通住宅 ,66045.72
2室1厅,中楼层/共6层,101.96,平层/精装,490,风雅园三区,昌平,南北,无,2021年11月1日,普通住宅 ,48058.06
1室1厅,高楼层/共18层,44.4,平层/精装,279,芳群园四区,丰台,南,有,2021年11月1日,普通住宅 ,62837.84
2室1厅,低楼层/共26层,77.31,平层/精装,350,新城嘉园,通州,南北,有,2021年11月1日,普通住宅 ,45272.28
1室0厅,中楼层/共22层,54.67,平层/精装,213,长城国际,通州,东,有,2021年11月1日,普通住宅 ,38961.04
2室2厅,中楼层/共9层,93.81,平层/精装,412,成和园,大兴,南北,有,2021年11月1日,普通住宅 ,43918.56
2室2厅,顶层/共6层,58.57,平层/简装,710,四平园,西城,南北,无,2021年11月1日,普通住宅 ,121222.47
2室1厅,中楼层/共22层,85.5,平层/精装,980,车公庄北里,西城,西,有,2021年10月31日,普通住宅 ,114619.88
1室1厅,低楼层/共16层,47,平层/精装,465,交科院,海淀,东,有,2021年10月31日,普通住宅 ,98936.17
3室1厅,中楼层/共11层,141.66,平层/精装,718,加华印象街,通州,南北,有,2021年10月31日,普通住宅 ,50684.74
2室1厅,中楼层/共28层,89.75,平层/精装,569,北京新天地三期,朝阳,南北,有,2021年10月31日,普通住宅 ,63398.33
2室1厅,中楼层/共28层,89.75,平层/精装,569,北京新天地三期,朝阳,南北,有,2021年10月31日,普通住宅 ,63398.33
2室1厅,中楼层/共21层,89.49,平层/精装,386,梧桐苑知秋园,门头沟,南,有,2021年10月31日,普通住宅 ,43133.31
3室1厅,中楼层/共21层,103.93,平层/精装,566,日月东华,朝阳,东南北,有,2021年10月31日,普通住宅 ,54459.73
3室1厅,低楼层/共24层,127.95,平层/简装,940,万年花城四期,丰台,南北,有,2021年10月31日,普通住宅 ,73466.2
2室1厅,顶层/共6层,114.32,平层/精装,970,七彩华园,海淀,南北,有,2021年10月31日,普通住宅 ,84849.55
1室1厅,高楼层/共22层,56.98,暂无数据/简装,395,鑫兆雅园南区,丰台,南,有,2021年10月31日,普通住宅 ,69322.57
2室1厅,高楼层/共16层,80.38,暂无数据/精装,736,上元君庭,朝阳,南,有,2021年10月31日,普通住宅 ,91565.07
2室1厅,底层/共7层,106.29,平层/简装,382,望都家园,昌平,南北,无,2021年10月31日,普通住宅 ,35939.41
3室1厅,中楼层/共20层,100.56,平层/精装,239,中国铁建原香漫谷三区,房山,南西北,有,2021年10月31日,普通住宅 ,23766.91
1室1厅,高楼层/共24层,68.57,平层/精装,286,苏荷时代,通州,东南,有,2021年10月31日,普通住宅 ,41709.2
2室2厅,高楼层/共7层,106.54,平层/精装,615,南湖东园一区,朝阳,西北,无,2021年10月31日,普通住宅 ,57724.8
2室1厅,低楼层/共26层,125.6,平层/精装,840,银领国际,朝阳,南西南西北,有,2021年10月31日,普通住宅 ,66878.98
2室1厅,中楼层/共11层,88.96,平层/精装,228,恒盛小镇艺墅,大兴,南北,有,2021年10月31日,普通住宅 ,25629.5
2室1厅,顶层/共21层,84.79,暂无数据/精装,630,冬季星空,丰台,南,有,2021年10月31日,普通住宅 ,74301.21
2室1厅,高楼层/共12层,102.48,暂无数据/精装,279,富力丹麦小镇D区,大兴,南,有,2021年10月31日,普通住宅 ,27224.82
3室1厅,高楼层/共6层,104.25,平层/精装,469,慧华苑,昌平,南北,无,2021年10月31日,普通住宅 ,44988.01
1室1厅,中楼层/共6层,59.21,平层/精装,408,龙博苑二区,昌平,南,无,2021年10月31日,普通住宅 ,68907.28
3室1厅,顶层/共6层,68.51,平层/精装,595,惠新西里一区,朝阳,南北,有,2021年10月31日,普通住宅 ,86848.64
2室1厅,低楼层/共6层,60.52,平层/简装,265,玉桥南里,通州,南北,无,2021年10月31日,普通住宅 ,43787.18
3室1厅,中楼层/共10层,128.28,平层/简装,756,紫金新干线,昌平,南北,有,2021年10月31日,普通住宅 ,58933.58
2室1厅,高楼层/共12层,81.54,平层/精装,315,北郡嘉源,昌平,南北,无,2021年10月31日,普通住宅 ,38631.35
1室1厅,顶层/共16层,47.91,平层/精装,285,南三环中路65号,丰台,南,有,2021年10月31日,普通住宅 ,59486.54
2室2厅,高楼层/共20层,102.43,平层/精装,920,禧福汇,朝阳,东南,有,2021年10月31日,普通住宅 ,89817.44
3室1厅,中楼层/共20层,84.97,平层/精装,740,南湖东园二区,朝阳,西南,有,2021年10月31日,普通住宅 ,87089.56
1室1厅,底层/共7层,44.73,平层/简装,159,城角西路,昌平,西,无,2021年10月31日,普通住宅 ,35546.61
2室1厅,低楼层/共18层,80.88,平层/精装,329,11站,通州,南北,有,2021年10月31日,普通住宅 ,40677.55
2室1厅,中楼层/共26层,94.15,平层/其他,740,安慧北里逸园,朝阳,西南,有,2021年10月31日,普通住宅 ,78597.98
2室1厅,中楼层/共14层,86.1,平层/精装,295,绿地花都苑,房山,南,有,2021年10月31日,普通住宅 ,34262.49
3室1厅,低楼层/共20层,94.35,平层/精装,660,安慧北里秀园,朝阳,西南北,有,2021年10月31日,普通住宅 ,69952.31
3室1厅,中楼层/共6层,88.41,平层/精装,243,南华园四区,怀柔,南北,无,2021年10月31日,普通住宅 ,27485.58
2室1厅,低楼层/共18层,83.5,暂无数据/精装,530,阳光北里,海淀,东南,有,2021年10月31日,普通住宅 ,63473.05
2室1厅,中楼层/共6层,57.3,平层/简装,450,定安里,东城,南北,无,2021年10月31日,普通住宅 ,78534.03
3室2厅,中楼层/共10层,139.13,平层/精装,630,丽景长安,门头沟,南北,有,2021年10月31日,普通住宅 ,45281.39
1室1厅,中楼层/共6层,45.59,平层/简装,215,青塔芳园,丰台,西北,无,2021年10月31日,普通住宅 ,47159.46
2室1厅,高楼层/共21层,99.9,平层/精装,810,远洋新干线,朝阳,西北,有,2021年10月31日,普通住宅 ,81081.08
4室2厅,中楼层/共12层,139.07,平层/精装,540,香悦四季,顺义,南北,无,2021年10月31日,普通住宅 ,38829.37
2室1厅,顶层/共6层,48.74,平层/精装,279,西罗园四区,丰台,南北,无,2021年10月31日,普通住宅 ,57242.51
1室1厅,底层/共9层,44.3,平层/简装,220,东木樨园,丰台,东南,有,2021年10月31日,普通住宅 ,49661.4
2室1厅,高楼层/共11层,79.74,平层/简装,625,玉海园一里,海淀,东北,有,2021年10月31日,普通住宅 ,78379.73
2室1厅,低楼层/共6层,54.84,平层/精装,620,车站西街17号院,西城,南北,无,2021年10月31日,普通住宅 ,113056.16
2室1厅,高楼层/共18层,89.25,平层/精装,317,新源时代,大兴,南北,有,2021年10月31日,普通住宅 ,35518.21
2室1厅,中楼层/共6层,72.79,平层/精装,570,开阳里二区,丰台,南北,无,2021年10月31日,普通住宅 ,78307.46
1室1厅,高楼层/共11层,66.64,平层/精装,420,柏林爱乐三期,朝阳,西,有,2021年10月31日,普通住宅 ,63025.21
2室1厅,低楼层/共18层,81.59,平层/毛坯,760,富贵园三区,东城,西,有,2021年10月31日,普通住宅 ,93148.67
2室1厅,高楼层/共16层,62.5,平层/简装,1090,新文化街,西城,西南,有,2021年10月31日,普通住宅 ,174400
1室1厅,低楼层/共15层,49.54,平层/简装,195,南庭新苑南区,丰台,西,有,2021年10月31日,普通住宅 ,39362.13
2室1厅,高楼层/共6层,92.47,平层/精装,262,天泰新景,房山,南北,无,2021年10月31日,普通住宅 ,28333.51
2室1厅,高楼层/共13层,92.12,平层/精装,330,首座御园二区二期,大兴,西南,有,2021年10月31日,普通住宅 ,35822.84
2室1厅,高楼层/共16层,88.1,平层/简装,375,金隅七零九零,通州,南北,有,2021年10月31日,普通住宅 ,42565.27
1室1厅,中楼层/共6层,37.65,平层/精装,288,左家庄,朝阳,南,无,2021年10月31日,普通住宅 ,76494.02
2室1厅,高楼层/共21层,70.88,暂无数据/简装,318,中信新城两限区,亦庄开发区,南,有,2021年10月31日,普通住宅 ,44864.56
1室1厅,中楼层/共7层,59.24,平层/精装,275,翠屏北里西区,通州,南,无,2021年10月31日,普通住宅 ,46421.34
1室1厅,低楼层/共18层,59.44,平层/精装,330,农光南路,朝阳,南,有,2021年10月31日,普通住宅 ,55518.17
2室1厅,顶层/共16层,79.71,平层/简装,260,天宫院小区,大兴,南,有,2021年10月31日,普通住宅 ,32618.24
3室1厅,高楼层/共28层,90.4,平层/精装,499,弘善家园,朝阳,西北,有,2021年10月31日,普通住宅 ,55199.12
1室1厅,中楼层/共4层,26.61,平层/简装,149,古城路小区,石景山,南,无,2021年10月31日,普通住宅 ,55993.99
2室1厅,中楼层/共16层,56,平层/精装,630,新外大街甲25号院,海淀,南,有,2021年10月31日,普通住宅 ,112500
3室1厅,高楼层/共6层,85.45,平层/精装,298,西马庄园,通州,南西,无,2021年10月31日,普通住宅 ,34874.2
2室1厅,高楼层/共6层,61,平层/精装,329,蒲黄榆路,丰台,西东,无,2021年10月31日,普通住宅 ,53934.43
3室1厅,中楼层/共20层,92.24,平层/精装,450,燕保祈东家园,朝阳,南北,有,2021年10月31日,普通住宅 ,48785.78
2室2厅,中楼层/共6层,94.32,平层/简装,402,大城小镇,大兴,南北,无,2021年10月31日,普通住宅 ,42620.87
3室1厅,中楼层/共5层,81.46,平层/精装,715,白广路东里,西城,南北,无,2021年10月31日,普通住宅 ,87773.14
3室1厅,底层/共6层,125.08,平层/精装,589,龙跃苑三区,昌平,南北,无,2021年10月31日,普通住宅 ,47089.86
3室2厅,低楼层/共22层,120.21,平层/精装,909,珠江罗马嘉园东区,朝阳,西南,有,2021年10月31日,普通住宅 ,75617.67
1室1厅,中楼层/共10层,55.75,平层/精装,328,和光里,丰台,南,有,2021年10月31日,普通住宅 ,58834.08
2室1厅,中楼层/共5层,60.7,平层/简装,412,永定路85号院,海淀,东,无,2021年10月31日,普通住宅 ,67874.79
2室1厅,中楼层/共5层,55.46,平层/简装,585,广源闸,海淀,东南西,无,2021年10月31日,普通住宅 ,105481.43
2室1厅,低楼层/共17层,85.21,平层/精装,395,马赛公馆,大兴,南,有,2021年10月31日,普通住宅 ,46356.06
3室1厅,低楼层/共7层,85.56,平层/简装,469,矩阵一期,昌平,南北,无,2021年10月31日,普通住宅 ,54815.33
2室1厅,中楼层/共11层,69.58,平层/简装,360,空港吉祥花园,顺义,南,有,2021年10月31日,普通住宅 ,51739.01
2室1厅,低楼层/共6层,53.28,平层/简装,228,模式口西里,石景山,南北,无,2021年10月31日,普通住宅 ,42792.79
2室1厅,底层/共6层,53.84,平层/简装,536,手帕口北街,西城,南北,无,2021年10月31日,普通住宅 ,99554.23
2室1厅,高楼层/共24层,65.3,平层/简装,369,新华街三里,丰台,西南,有,2021年10月31日,普通住宅 ,56508.42
3室1厅,低楼层/共6层,72.6,平层/精装,820,西三环北路56号院,海淀,南北,无,2021年10月31日,普通住宅 ,112947.66
2室1厅,低楼层/共16层,75.56,平层/精装,426,同馨家园,丰台,南北,有,2021年10月31日,普通住宅 ,56379.04
2室1厅,底层/共6层,52.96,平层/简装,235,地铁楼,石景山,南,无,2021年10月31日,普通住宅 ,44373.11
1室0厅,低楼层/共6层,36.43,平层/简装,170,西潞苑小区,通州,南,无,2021年10月31日,普通住宅 ,46664.84
2室1厅,高楼层/共6层,65.99,平层/简装,352,建欣苑三里,丰台,南北,无,2021年10月31日,普通住宅 ,53341.42
2室2厅,中楼层/共6层,68.01,平层/精装,376,金惠园三里,大兴,南北,无,2021年10月31日,普通住宅 ,55285.99
2室1厅,中楼层/共6层,62.6,平层/精装,726,万泉庄小区,海淀,南,无,2021年10月31日,普通住宅 ,115974.44
3室1厅,高楼层/共6层,78.42,平层/简装,760,车站西街13号院,西城,南西南,无,2021年10月31日,普通住宅 ,96914.05
2室1厅,中楼层/共6层,57.7,平层/简装,550,芍药居2号院,朝阳,南北,无,2021年10月30日,普通住宅 ,95320.62
2室1厅,高楼层/共15层,74.34,平层/精装,379,远洋一方润园6号院,朝阳,南,有,2021年10月30日,普通住宅 ,50981.97
2室1厅,顶层/共5层,43.19,平层/简装,172,黄村西里,大兴,南北,无,2021年10月30日,普通住宅 ,39824.03
3室2厅,顶层/共6层,124.62,暂无数据/简装,460,龙锦苑东五区,昌平,南北,无,2021年10月30日,普通住宅 ,36912.21
1室1厅,中楼层/共24层,47.8,平层/精装,283,洋桥西里,丰台,西南,有,2021年10月30日,普通住宅 ,59205.02
2室1厅,高楼层/共6层,66.3,平层/精装,545,铭科苑,海淀,南北,无,2021年10月30日,普通住宅 ,82202.11
2室2厅,高楼层/共11层,115.63,平层/精装,976,当代城市家园,海淀,南北,有,2021年10月30日,普通住宅 ,84407.16
3室1厅,底层/共5层,58.32,平层/精装,215,温泉花园A区,昌平,南,无,2021年10月30日,普通住宅 ,36865.57
2室1厅,中楼层/共20层,82.09,平层/精装,313,时尚街区东区,通州,东北,有,2021年10月30日,普通住宅 ,38128.88
2室1厅,低楼层/共18层,62.53,平层/毛坯,555,华严北里小区,朝阳,东南,有,2021年10月30日,普通住宅 ,88757.4
3室1厅,低楼层/共16层,89.75,平层/精装,730,世华泊郡,朝阳,南北,有,2021年10月30日,普通住宅 ,81337.05
2室1厅,高楼层/共28层,79.29,平层/精装,518,万科金域东郡,大兴,南,有,2021年10月30日,普通住宅 ,65329.8
2室1厅,中楼层/共6层,96.53,平层/精装,305,善缘嘉园,昌平,南北,无,2021年10月30日,普通住宅 ,31596.39
2室1厅,顶层/共6层,63.09,平层/简装,285,华润小区,丰台,南北,无,2021年10月30日,普通住宅 ,45173.56
2室1厅,中楼层/共6层,85.23,平层/精装,900,绿景馨园,东城,南,无,2021年10月30日,普通住宅 ,105596.62
2室1厅,中楼层/共24层,75.17,平层/精装,632,芍药居北里,朝阳,西南,有,2021年10月30日,普通住宅 ,84076.09
2室1厅,顶层/共4层,91.54,平层/其他,108,麓秀佳园,密云,南北,无,2021年10月30日,普通住宅 ,11798.12
3室1厅,中楼层/共6层,72.21,平层/精装,392,北街家园六区,昌平,东西,无,2021年10月30日,普通住宅 ,54286.11
2室1厅,高楼层/共16层,77.09,平层/简装,518,优筑,丰台,东北,有,2021年10月30日,普通住宅 ,67194.19
2室1厅,高楼层/共15层,95.17,平层/精装,409,天骄俊园8号院,丰台,南北,有,2021年10月30日,普通住宅 ,42975.73
2室2厅,高楼层/共19层,94.73,平层/精装,489,富力又一城A区,朝阳,东,有,2021年10月30日,普通住宅 ,51620.39
2室1厅,中楼层/共6层,72.1,平层/简装,287,双裕小区,顺义,南北,无,2021年10月30日,普通住宅 ,39805.83
2室1厅,低楼层/共24层,85.51,平层/精装,498,保利茉莉公馆,大兴,南,有,2021年10月30日,普通住宅 ,58238.8
2室1厅,中楼层/共6层,57.8,平层/精装,575,北京市人民检察院宿舍,海淀,南北,无,2021年10月30日,普通住宅 ,99480.97
2室1厅,高楼层/共18层,73,平层/精装,318,金融街融汇,大兴,南北,有,2021年10月30日,普通住宅 ,43561.64
2室1厅,中楼层/共9层,115.17,平层/简装,1060,百旺家苑,海淀,南北,有,2021年10月30日,普通住宅 ,92037.86
2室1厅,中楼层/共28层,74.9,平层/精装,512,万科金域东郡,大兴,南,有,2021年10月30日,普通住宅 ,68357.81
3室1厅,中楼层/共6层,69.83,平层/精装,740,龙泉胡同,西城,东西,无,2021年10月30日,普通住宅 ,105971.65
2室1厅,高楼层/共6层,60,平层/精装,211,滨河东里,大兴,南北,无,2021年10月30日,普通住宅 ,35166.67
3室2厅,低楼层/共18层,84.61,平层/精装,296,融科香雪兰溪,通州,南,有,2021年10月30日,普通住宅 ,34984.04
2室1厅,低楼层/共17层,86.82,平层/精装,379,长阳半岛4号院,房山,南,有,2021年10月30日,普通住宅 ,43653.54
2室1厅,底层/共6层,87.26,平层/简装,249,桃园小区,门头沟,南北,无,2021年10月30日,普通住宅 ,28535.41
1室1厅,中楼层/共4层,42.14,平层/简装,285,晨新园,丰台,南,无,2021年10月30日,普通住宅 ,67631.7
2室2厅,低楼层/共14层,104.68,平层/精装,545,富力又一城B区,朝阳,南北,有,2021年10月30日,普通住宅 ,52063.43
1室1厅,低楼层/共16层,44.38,平层/简装,229,蔚园,丰台,南,有,2021年10月30日,普通住宅 ,51599.82
1室1厅,低楼层/共6层,35.94,平层/精装,252,蒲黄榆三里,丰台,南,无,2021年10月30日,普通住宅 ,70116.86
3室2厅,高楼层/共18层,89.62,平层/精装,378,国际花园3号院,房山,南北,有,2021年10月30日,普通住宅 ,42178.09
2室2厅,中楼层/共6层,110.04,平层/简装,430,天通苑本四区,昌平,东西,无,2021年10月30日,普通住宅 ,39076.7
2室1厅,中楼层/共6层,63.15,平层/简装,400,育芳园,丰台,南,无,2021年10月30日,普通住宅 ,63341.25
2室2厅,中楼层/共13层,80.68,平层/精装,453,东海仪园,丰台,南北,有,2021年10月30日,普通住宅 ,56147.74
3室2厅,高楼层/共24层,109.96,平层/简装,810,华腾园,朝阳,西南北,有,2021年10月30日,普通住宅 ,73663.15
2室1厅,顶层/共6层,57.9,平层/精装,1040,京畿道,西城,南北,无,2021年10月30日,普通住宅 ,179620.03
3室1厅,中楼层/共21层,82.76,平层/精装,530,八里庄西里,朝阳,南北,有,2021年10月30日,普通住宅 ,64040.6
2室1厅,低楼层/共18层,79.12,平层/简装,389,金福家园,朝阳,东北,有,2021年10月30日,普通住宅 ,49165.82
2室1厅,低楼层/共15层,96.15,平层/精装,719,万科紫苑,丰台,南,有,2021年10月30日,普通住宅 ,74778.99
2室1厅,低楼层/共24层,86.22,平层/简装,390,京通苑,朝阳,东南,有,2021年10月30日,普通住宅 ,45233.12
3室1厅,顶层/共9层,95.77,平层/精装,429,长阳半岛4号院,房山,南北,有,2021年10月30日,普通住宅 ,44794.82
2室1厅,中楼层/共6层,97.01,平层/精装,619,翠谷玉景,石景山,南北,无,2021年10月30日,普通住宅 ,63807.85
1室1厅,高楼层/共18层,42.4,平层/简装,468,塔院小区,海淀,南,有,2021年10月30日,普通住宅 ,110377.36
2室1厅,中楼层/共9层,88.95,平层/简装,309,大方居,通州,西,有,2021年10月30日,普通住宅 ,34738.62
3室1厅,高楼层/共27层,115.25,平层/简装,708,国美第一城2号院,朝阳,南西,有,2021年10月30日,普通住宅 ,61431.67
2室1厅,低楼层/共6层,54.82,平层/精装,305,韩庄子东里,丰台,南北,无,2021年10月30日,普通住宅 ,55636.63
3室1厅,低楼层/共20层,77.5,平层/精装,528,洋桥北里,丰台,东南北,有,2021年10月30日,普通住宅 ,68129.03
2室1厅,顶层/共6层,61.9,平层/简装,625,牡丹园东里,海淀,南北,无,2021年10月30日,普通住宅 ,100969.31
1室1厅,中楼层/共14层,47.11,平层/精装,535,东中街,东城,南,有,2021年10月30日,普通住宅 ,113564
1室1厅,顶层/共6层,46.21,平层/简装,253,双龙南里,朝阳,南,无,2021年10月30日,普通住宅 ,54750.05
1室0厅,中楼层/共18层,56.61,平层/精装,430,万年花城三期,丰台,南,有,2021年10月30日,普通住宅 ,75958.31
1室1厅,中楼层/共14层,63.93,暂无数据/精装,488,后现代城A区,朝阳,南,有,2021年10月30日,普通住宅 ,76333.49
3室1厅,低楼层/共6层,132.52,平层/简装,345,碧波园,房山,南北,无,2021年10月30日,普通住宅 ,26033.81
2室1厅,高楼层/共6层,55.9,平层/简装,295,中建一局北院,丰台,南北,无,2021年10月30日,普通住宅 ,52772.81
3室2厅,低楼层/共18层,162.34,平层/精装,849,富力又一城B区,朝阳,南北,有,2021年10月30日,普通住宅 ,52297.65
2室1厅,中楼层/共13层,99.99,平层/简装,305,佳世苑小区,房山,东南,有,2021年10月30日,普通住宅 ,30503.05
2室1厅,低楼层/共19层,91.35,平层/精装,518,顶秀金石家园,丰台,南北,有,2021年10月30日,普通住宅 ,56704.98
1室1厅,高楼层/共20层,45.23,平层/精装,320,嘉园二里,丰台,东南,有,2021年10月30日,普通住宅 ,70749.5
2室1厅,中楼层/共6层,54.83,暂无数据/其他,360,农光里,朝阳,南北,无,2021年10月30日,普通住宅 ,65657.49
2室1厅,高楼层/共28层,91.68,平层/简装,565,丰益花园东区,丰台,南北,有,2021年10月30日,普通住宅 ,61627.4
2室1厅,中楼层/共6层,62.9,平层/精装,399,角门东里,丰台,南西北,无,2021年10月30日,普通住宅 ,63434.02
2室2厅,中楼层/共17层,85.01,平层/精装,510,保利茉莉公馆,大兴,南,有,2021年10月30日,普通住宅 ,59992.94
3室1厅,中楼层/共20层,100.7,平层/简装,950,广外南街63号院,西城,西南北,有,2021年10月30日,普通住宅 ,94339.62
1室1厅,高楼层/共15层,66.17,平层/精装,358,新通国际花园,通州,南,有,2021年10月30日,普通住宅 ,54103.07
2室1厅,中楼层/共5层,50.3,平层/简装,510,三虎桥南路12号院,海淀,南,无,2021年10月30日,普通住宅 ,101391.65
3室2厅,高楼层/共18层,205.41,平层/精装,1850,首开铂郡12号院,朝阳,西南北,有,2021年10月30日,普通住宅 ,90063.77
2室1厅,顶层/共6层,81.44,平层/其他,243,华龙小区,通州,南北,无,2021年10月30日,普通住宅 ,29837.92
3室1厅,中楼层/共15层,123.85,平层/精装,500,北街家园八区,昌平,南北,有,2021年10月30日,普通住宅 ,40371.42
1室1厅,高楼层/共21层,68.81,平层/简装,335,青秀雅苑,丰台,南,有,2021年10月30日,普通住宅 ,48684.78
1室1厅,高楼层/共25层,71.37,平层/简装,495,炫特嘉园三期,朝阳,南北,有,2021年10月30日,普通住宅 ,69356.87
2室2厅,高楼层/共6层,83.92,平层/简装,250,观音寺南里,大兴,南北,无,2021年10月30日,普通住宅 ,29790.28
3室1厅,中楼层/共5层,81.8,平层/简装,365,万源东里,丰台,南北,无,2021年10月30日,普通住宅 ,44621.03
2室2厅,低楼层/共22层,91.64,平层/精装,579,富力又一城C区,朝阳,南北,有,2021年10月30日,普通住宅 ,63182.02
2室2厅,中楼层/共6层,89.9,平层/精装,450,灵秀山庄,大兴,南北,无,2021年10月30日,普通住宅 ,50055.62
2室1厅,高楼层/共6层,101.71,平层/其他,168,世界名园北区,房山,南北,有,2021年10月30日,普通住宅 ,16517.55
2室1厅,中楼层/共6层,71.63,平层/精装,460,松榆西里,朝阳,南北,无,2021年10月30日,普通住宅 ,64218.9
1室1厅,低楼层/共13层,38.39,平层/精装,398,文慧园一号公寓,海淀,西,有,2021年10月30日,普通住宅 ,103672.83
2室1厅,中楼层/共27层,91.97,平层/精装,605,诗景长安,石景山,南北,有,2021年10月30日,普通住宅 ,65782.32
3室2厅,高楼层/共16层,144.69,平层/精装,439,绿城百合公寓玉泉苑,房山,南北,有,2021年10月30日,普通住宅 ,30340.73
3室2厅,中楼层/共7层,140.92,平层/精装,955,茂华景公阁,石景山,南北,有,2021年10月29日,普通住宅 ,67768.95
2室1厅,中楼层/共8层,88.6,平层/精装,419,金色漫香苑,昌平,南北,有,2021年10月29日,普通住宅 ,47291.2
2室1厅,中楼层/共23层,93.29,平层/精装,685,方舟苑三期,朝阳,东南,有,2021年10月29日,普通住宅 ,73426.95
3室1厅,高楼层/共18层,79.5,平层/精装,830,明光村小区,海淀,东南,有,2021年10月29日,普通住宅 ,104402.52
3室1厅,中楼层/共24层,133.06,平层/精装,780,朝阳雅筑,朝阳,南西,有,2021年10月29日,普通住宅 ,58620.17
1室1厅,高楼层/共10层,65.71,平层/精装,510,金港国际,朝阳,西,有,2021年10月29日,普通住宅 ,77613.76
1室0厅,中楼层/共14层,43.22,平层/简装,185,皓月园,门头沟,北,有,2021年10月29日,普通住宅 ,42804.26
1室1厅,高楼层/共16层,67.39,平层/简装,430,优筑,丰台,东北,有,2021年10月29日,普通住宅 ,63807.69
3室1厅,中楼层/共18层,90.23,平层/简装,310,盛嘉华苑,大兴,南北,有,2021年10月29日,普通住宅 ,34356.64
2室1厅,低楼层/共6层,68.06,平层/简装,425,南新园,朝阳,南北,无,2021年10月29日,普通住宅 ,62444.9
2室1厅,高楼层/共15层,75.8,平层/简装,456,石佛营西里小区,朝阳,南北,有,2021年10月29日,普通住宅 ,60158.31
2室1厅,中楼层/共6层,63.4,平层/精装,300,南开西里,丰台,南北,无,2021年10月29日,普通住宅 ,47318.61
3室1厅,低楼层/共6层,78.03,平层/简装,328,定福庄西街,朝阳,南北,无,2021年10月29日,普通住宅 ,42035.11
1室0厅,高楼层/共23层,43.57,平层/精装,359,华源冠军城,朝阳,北,有,2021年10月29日,普通住宅 ,82396.14
2室1厅,高楼层/共14层,68.28,平层/简装,575,静安西街,朝阳,南北,有,2021年10月29日,普通住宅 ,84212.07
2室1厅,中楼层/共22层,101.67,平层/精装,528,京棉新城,朝阳,西,有,2021年10月29日,普通住宅 ,51932.72
2室1厅,低楼层/共28层,79.24,平层/精装,239,顺悦家园,顺义,南北,有,2021年10月29日,普通住宅 ,30161.53
2室1厅,中楼层/共18层,88.29,平层/简装,580,海清园,海淀,西南,有,2021年10月29日,普通住宅 ,65692.6
1室1厅,高楼层/共15层,69.02,平层/精装,295,长桥园公寓,通州,南,有,2021年10月29日,普通住宅 ,42741.23
2室2厅,中楼层/共12层,101.41,平层/简装,450,那尔水晶城,大兴,南北,有,2021年10月29日,普通住宅 ,44374.32
3室2厅,低楼层/共18层,129.06,平层/精装,1850,保利中央公园,朝阳,南北,有,2021年10月29日,普通住宅 ,143344.18
2室1厅,低楼层/共18层,64.7,平层/精装,720,稻香园西里,海淀,南,有,2021年10月29日,普通住宅 ,111282.84
3室1厅,中楼层/共6层,84.23,平层/简装,455,华龙苑南里,昌平,南北,无,2021年10月29日,普通住宅 ,54018.76
3室1厅,中楼层/共11层,151.12,平层/精装,1200,远洋山水,石景山,南北,有,2021年10月29日,普通住宅 ,79407.09
2室1厅,低楼层/共18层,62.28,平层/简装,450,潘家园东里,朝阳,西南,有,2021年10月29日,普通住宅 ,72254.34
3室1厅,中楼层/共13层,136.46,暂无数据/精装,1180,润枫水尚东区,朝阳,东南,有,2021年10月29日,普通住宅 ,86472.23
2室1厅,中楼层/共8层,94.88,平层/精装,628,保利西山林语,海淀,南北,有,2021年10月29日,普通住宅 ,66188.87
3室2厅,中楼层/共17层,136.96,平层/精装,818,国韵村,大兴,南北,有,2021年10月29日,普通住宅 ,59725.47
2室1厅,中楼层/共6层,58.35,平层/精装,435,雅宝里社区,朝阳,东西,无,2021年10月29日,普通住宅 ,74550.13
2室1厅,高楼层/共6层,72.82,平层/简装,236,温泉花园B区,昌平,南,无,2021年10月29日,普通住宅 ,32408.68
2室1厅,中楼层/共5层,53.46,平层/简装,590,苏州胡同,东城,南,无,2021年10月29日,普通住宅 ,110362.89
1室1厅,低楼层/共6层,55.45,平层/精装,197,珠光逸景一期,丰台,南,有,2021年10月29日,普通住宅 ,35527.5
2室1厅,高楼层/共18层,95.51,平层/精装,665,首开国风美唐三期,昌平,北南,有,2021年10月29日,普通住宅 ,69626.22
3室2厅,中楼层/共10层,134.02,平层/精装,745,富力又一城B区,朝阳,南北,有,2021年10月29日,普通住宅 ,55588.72
3室1厅,底层/共5层,88.24,平层/精装,560,远洋一方林语苑,朝阳,南北,有,2021年10月29日,普通住宅 ,63463.28
2室1厅,顶层/共4层,41.88,平层/精装,750,仓南胡同,东城,南北,无,2021年10月29日,普通住宅 ,179083.09
2室2厅,中楼层/共10层,88.49,平层/精装,299,原香小镇一区,房山,南北,有,2021年10月29日,普通住宅 ,33789.13
