户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
2室1厅,高楼层/共24层,91.5,平层/简装,580.0,开阳里三区,丰台,西,有,2021年10月05日 ,普通住宅 ,63387.98
2室1厅,中楼层/共6层,55.62,平层/简装,259.0,南五里店45号院,丰台,南北,无,2021年10月05日 ,普通住宅 ,46565.98
2室1厅,底层/共18层,90.05,平层/精装,515.0,鸿业兴园二区,丰台,南,有,2021年10月05日 ,普通住宅 ,57190.45
2室1厅,低楼层/共6层,65.12,平层/精装,510.0,同盛里,丰台,东北,无,2021年10月04日 ,普通住宅 ,78316.95
2室1厅,高楼层/共6层,60.3,平层/简装,299.0,新华街六里,丰台,南,无,2021年10月04日 ,普通住宅 ,49585.41
2室1厅,低楼层/共20层,64.86,平层/简装,342.0,彩虹家园,丰台,南,有,2021年10月04日 ,普通住宅 ,52728.95
2室1厅,地下室/共6层,52.12,平层/简装,206.0,嘉园二里,丰台,东西,无,2021年10月04日 ,普通住宅 ,39524.17
2室1厅,中楼层/共4层,53.6,平层/其他,286.0,新村二里,丰台,南北,无,2021年10月04日 ,普通住宅 ,53358.21
2室1厅,顶层/共6层,60.6,平层/精装,320.0,程庄路3号院,丰台,南北,有,2021年10月04日 ,普通住宅 ,52805.28
2室1厅,顶层/共16层,60.96,平层/简装,330.0,南庭新苑北区,丰台,西南,有,2021年10月04日 ,普通住宅 ,54133.86
2室1厅,顶层/共20层,90.18,平层/精装,568.0,文体路38号院,丰台,东南,有,2021年10月03日 ,普通住宅 ,62985.14
2室1厅,中楼层/共6层,64.68,平层/简装,291.0,和义东里一区,丰台,南北,无,2021年10月03日 ,普通住宅 ,44990.72
2室1厅,高楼层/共22层,92.62,平层/简装,345.0,晓月新苑,丰台,东南,有,2021年10月03日 ,普通住宅 ,37248.97
2室1厅,中楼层/共20层,69.35,平层/简装,600.0,福顺里,丰台,西南,有,2021年10月02日 ,普通住宅 ,86517.66
2室1厅,高楼层/共6层,64.85,平层/精装,342.0,马家堡67号院,丰台,南北,无,2021年10月02日 ,普通住宅 ,52737.09
2室1厅,中楼层/共23层,100.14,平层/其他,511.0,民岳家园,丰台,东南北,有,2021年10月02日 ,普通住宅 ,51028.56
2室2厅,中楼层/共6层,97.76,平层/简装,550.0,望园东里,丰台,南北,无,2021年10月02日 ,普通住宅 ,56260.23
2室1厅,高楼层/共6层,57.25,平层/简装,328.0,洋桥北里,丰台,东西,无,2021年10月01日 ,普通住宅 ,57292.58
2室1厅,顶层/共6层,56.6,平层/精装,268.0,新村二里,丰台,南,无,2021年10月01日 ,普通住宅 ,47349.82
2室1厅,低楼层/共6层,58.21,平层/精装,459.0,西安街甲4号院,丰台,南北,无,2021年09月30日 ,普通住宅 ,78852.43
2室1厅,顶层/共6层,53.9,平层/简装,269.0,东高地,丰台,南北,有,2021年09月30日 ,普通住宅 ,49907.24
2室1厅,高楼层/共19层,64.77,平层/简装,511.0,阳光花园,丰台,东北,有,2021年09月30日 ,普通住宅 ,78894.55
2室2厅,低楼层/共9层,99.14,平层/精装,800.0,万科中粮假日风景,丰台,南北,有,2021年09月30日 ,普通住宅 ,80693.97
2室1厅,高楼层/共6层,56.12,平层/简装,310.0,郑常庄308号院,丰台,南北,无,2021年09月30日 ,普通住宅 ,55238.77
2室2厅,中楼层/共12层,94.45,平层/简装,488.0,银地家园,丰台,南北,有,2021年09月30日 ,普通住宅 ,51667.55
2室1厅,低楼层/共12层,58.81,平层/精装,483.0,芳星园二区,丰台,南北,有,2021年09月30日 ,普通住宅 ,82128.89
2室1厅,顶层/共6层,54.3,平层/其他,285.0,造甲南里,丰台,南北,无,2021年09月29日 ,普通住宅 ,52486.19
2室1厅,低楼层/共6层,58.3,平层/简装,322.0,西罗园一区,丰台,南北,无,2021年09月29日 ,普通住宅 ,55231.56
2室2厅,低楼层/共15层,93.72,平层/简装,650.0,上海建筑,丰台,南北,有,2021年09月29日 ,普通住宅 ,69355.53
2室1厅,高楼层/共23层,100.14,平层/精装,520.0,民岳家园,丰台,东北,有,2021年09月29日 ,普通住宅 ,51927.3
2室1厅,中楼层/共6层,69.67,平层/精装,465.0,富卓苑,丰台,南北,无,2021年09月28日 ,普通住宅 ,66743.22
2室1厅,高楼层/共24层,93.43,平层/精装,619.0,鑫兆雅园南区,丰台,东,有,2021年09月28日 ,普通住宅 ,66252.81
2室1厅,低楼层/共24层,101.76,平层/精装,570.0,方安苑,丰台,东北,有,2021年09月28日 ,普通住宅 ,56014.15
2室1厅,中楼层/共6层,66.6,平层/精装,510.0,正阳小区,丰台,南北,无,2021年09月28日 ,普通住宅 ,76576.58
2室1厅,低楼层/共30层,104.09,平层/精装,618.0,怡海花园富泽园,丰台,东南,有,2021年09月28日 ,普通住宅 ,59371.7
2室1厅,中楼层/共24层,100.69,平层/简装,512.0,春园,丰台,东南,有,2021年09月28日 ,普通住宅 ,50849.14
2室1厅,高楼层/共9层,108.84,平层/精装,730.0,建邦枫景,丰台,南北,有,2021年09月28日 ,普通住宅 ,67070.93
2室1厅,低楼层/共30层,106.33,平层/简装,596.0,怡海花园富泽园,丰台,西南,有,2021年09月28日 ,普通住宅 ,56051.91
2室2厅,高楼层/共13层,94.22,平层/精装,660.0,彩虹城二区,丰台,南北,有,2021年09月27日 ,普通住宅 ,70048.82
2室1厅,低楼层/共31层,61.12,平层/精装,292.0,宝隆温泉公寓,丰台,东,有,2021年09月27日 ,普通住宅 ,47774.87
2室1厅,低楼层/共17层,109.56,平层/精装,550.0,玉安园,丰台,东南,有,2021年09月27日 ,普通住宅 ,50200.8
2室1厅,中楼层/共4层,66.9,平层/简装,313.0,万源西里,丰台,南,无,2021年09月26日 ,普通住宅 ,46786.25
2室1厅,中楼层/共6层,56.2,平层/简装,325.0,石榴园南里小区,丰台,南,无,2021年09月26日 ,普通住宅 ,57829.18
2室2厅,中楼层/共16层,100.18,平层/简装,670.0,西马金润一区,丰台,南北,有,2021年09月26日 ,普通住宅 ,66879.62
2室1厅,中楼层/共6层,58.17,平层/精装,275.0,和义东里一区,丰台,南北,无,2021年09月26日 ,普通住宅 ,47275.23
2室1厅,中楼层/共10层,95.16,平层/简装,690.0,丽水园,丰台,南北,有,2021年09月25日 ,普通住宅 ,72509.46
2室1厅,顶层/共6层,51.9,平层/精装,295.0,石榴庄西街,丰台,东西,无,2021年09月25日 ,普通住宅 ,56840.08
2室1厅,顶层/共5层,54.5,平层/简装,170.0,崔村一里,丰台,南,无,2021年09月25日 ,普通住宅 ,31192.66
2室1厅,中楼层/共6层,53.8,平层/简装,285.0,马家堡西里,丰台,南北,无,2021年09月25日 ,普通住宅 ,52973.98
2室1厅,中楼层/共24层,102.26,平层/简装,555.0,四方景园五区,丰台,南,有,2021年09月25日 ,普通住宅 ,54273.42
2室1厅,低楼层/共22层,92.44,平层/精装,526.0,政馨园三区,丰台,西,有,2021年09月25日 ,普通住宅 ,56901.77
2室1厅,中楼层/共6层,54.24,平层/精装,333.0,右外东庄,丰台,东西,无,2021年09月24日 ,普通住宅 ,61393.81
2室1厅,中楼层/共7层,90.61,平层/简装,880.0,大成郡,丰台,南北,有,2021年09月24日 ,普通住宅 ,97119.52
2室1厅,高楼层/共6层,52.08,平层/简装,330.0,刘家窑北里,丰台,南,无,2021年09月24日 ,普通住宅 ,63364.06
2室1厅,中楼层/共6层,57.93,平层/精装,330.0,东木樨园,丰台,南北,无,2021年09月24日 ,普通住宅 ,56965.3
2室1厅,中楼层/共4层,68.94,平层/精装,320.0,新村四里,丰台,南北,无,2021年09月24日 ,普通住宅 ,46417.17
2室1厅,低楼层/共27层,99.46,平层/精装,570.0,慧时欣园二期,丰台,西南,有,2021年09月24日 ,普通住宅 ,57309.47
2室1厅,中楼层/共5层,59.62,平层/简装,499.0,水口子村51号院,丰台,南北,无,2021年09月23日 ,普通住宅 ,83696.75
2室1厅,中楼层/共19层,91.4,平层/精装,780.0,阳光花园,丰台,南北,有,2021年09月23日 ,普通住宅 ,85339.17
2室1厅,低楼层/共28层,68.95,平层/精装,312.0,青塔南里,丰台,东西,有,2021年09月23日 ,普通住宅 ,45250.18
2室2厅,顶层/共18层,100.62,平层/简装,830.0,鼎立水岸家园,丰台,南,有,2021年09月23日 ,普通住宅 ,82488.57
2室1厅,中楼层/共6层,57.1,平层/精装,318.0,马公庄,丰台,南北,无,2021年09月23日 ,普通住宅 ,55691.77
2室1厅,低楼层/共6层,56.2,平层/其他,329.0,六营门小区,丰台,东北,无,2021年09月23日 ,普通住宅 ,58540.93
2室2厅,顶层/共9层,98.2,平层/精装,745.0,万科中粮假日风景,丰台,南北,有,2021年09月23日 ,普通住宅 ,75865.58
2室1厅,顶层/共6层,50.3,平层/精装,253.0,南顶村,丰台,东北,无,2021年09月23日 ,普通住宅 ,50298.21
2室2厅,高楼层/共26层,100.05,平层/简装,512.0,秀蝶双座,丰台,东南,有,2021年09月23日 ,普通住宅 ,51174.41
2室1厅,中楼层/共6层,59.73,平层/简装,470.0,邮局宿舍,丰台,东西,无,2021年09月22日 ,普通住宅 ,78687.43
2室1厅,顶层/共12层,55.45,平层/精装,333.0,蒲黄榆二里,丰台,南,有,2021年09月22日 ,普通住宅 ,60054.1
2室1厅,中楼层/共15层,102.09,平层/精装,630.0,政馨园一区,丰台,南北,有,2021年09月22日 ,普通住宅 ,61710.26
2室1厅,中楼层/共25层,99.05,平层/简装,593.0,芳城园三区,丰台,西南,有,2021年09月22日 ,普通住宅 ,59868.75
2室1厅,中楼层/共6层,62.1,平层/简装,199.0,东山坡一里,丰台,南北,无,2021年09月22日 ,普通住宅 ,32045.09
2室1厅,顶层/共6层,59.1,平层/精装,318.0,东大街西里,丰台,东西北,无,2021年09月22日 ,普通住宅 ,53807.11
2室1厅,顶层/共6层,53.9,平层/精装,325.0,西罗园一区,丰台,南北,无,2021年09月21日 ,普通住宅 ,60296.85
2室1厅,高楼层/共6层,54.49,平层/简装,325.0,蒲安西里,丰台,东西,无,2021年09月20日 ,普通住宅 ,59643.97
2室1厅,高楼层/共6层,56.6,平层/简装,480.0,东幸福街,丰台,南北,无,2021年09月20日 ,普通住宅 ,84805.65
2室1厅,低楼层/共17层,90.36,平层/精装,510.0,京粮悦谷首城南区,丰台,南北,有,2021年09月20日 ,普通住宅 ,56440.9
2室1厅,高楼层/共6层,65.29,平层/其他,300.0,南苑北里一区,丰台,南北,无,2021年09月19日 ,普通住宅 ,45948.84
2室1厅,低楼层/共29层,103.42,平层/简装,615.0,怡海花园富润园,丰台,西南,有,2021年09月19日 ,普通住宅 ,59466.25
2室2厅,底层/共9层,98.19,平层/精装,785.0,万科中粮假日风景,丰台,南北,有,2021年09月19日 ,普通住宅 ,79947.04
2室1厅,低楼层/共14层,60.5,平层/简装,337.0,洋桥北里,丰台,南北,有,2021年09月19日 ,普通住宅 ,55702.48
2室1厅,顶层/共6层,62.24,平层/精装,319.0,大红门35号院,丰台,西东,无,2021年09月19日 ,普通住宅 ,51253.21
2室2厅,低楼层/共26层,99.8,平层/精装,483.0,秀蝶双座,丰台,东南,有,2021年09月19日 ,普通住宅 ,48396.79
2室1厅,低楼层/共17层,61.94,平层/精装,346.0,南木樨园,丰台,东北,有,2021年09月19日 ,普通住宅 ,55860.51
2室1厅,中楼层/共6层,57.2,平层/精装,315.0,角门东里,丰台,南北,无,2021年09月19日 ,普通住宅 ,55069.93
2室1厅,顶层/共6层,60.22,平层/简装,290.0,新村四里,丰台,东西北,无,2021年09月19日 ,普通住宅 ,48156.76
2室1厅,高楼层/共23层,93.66,平层/简装,488.0,民岳家园,丰台,东南,有,2021年09月19日 ,普通住宅 ,52103.35
2室1厅,中楼层/共6层,58.8,平层/精装,330.0,蔚园,丰台,南北,无,2021年09月18日 ,普通住宅 ,56122.45
2室1厅,顶层/共6层,63.64,平层/精装,247.0,和义东里一区,丰台,南北,无,2021年09月18日 ,普通住宅 ,38812.07
2室1厅,高楼层/共22层,95.39,平层/精装,636.0,彩虹城四区,丰台,东南,有,2021年09月18日 ,普通住宅 ,66673.66
2室1厅,中楼层/共6层,68.07,平层/简装,350.0,南顶村,丰台,南北,无,2021年09月18日 ,普通住宅 ,51417.66
2室1厅,低楼层/共6层,58.4,平层/简装,330.0,贾家花园甲1号院,丰台,东西,无,2021年09月18日 ,普通住宅 ,56506.85
2室1厅,低楼层/共16层,93.96,平层/简装,480.0,和光里,丰台,南,有,2021年09月18日 ,普通住宅 ,51085.57
2室2厅,低楼层/共18层,105.31,平层/精装,695.0,西马金润二区,丰台,南北,有,2021年09月18日 ,普通住宅 ,65995.63
2室1厅,高楼层/共6层,68.63,平层/精装,588.0,紫芳园一区,丰台,南北,无,2021年09月18日 ,普通住宅 ,85676.82
2室1厅,高楼层/共6层,60.2,平层/精装,325.0,司达小区,丰台,东西,无,2021年09月18日 ,普通住宅 ,53986.71
2室1厅,低楼层/共6层,55.9,平层/简装,320.0,韩庄子三里,丰台,南,无,2021年09月18日 ,普通住宅 ,57245.08
2室1厅,中楼层/共6层,58.1,平层/精装,315.0,右外东庄,丰台,南北,无,2021年09月18日 ,普通住宅 ,54216.87
2室1厅,高楼层/共21层,98.22,平层/精装,598.0,瑞丽江畔,丰台,西北,有,2021年09月17日 ,普通住宅 ,60883.73
2室1厅,低楼层/共6层,53.08,平层/精装,265.0,新村四里,丰台,东西,无,2021年09月17日 ,普通住宅 ,49924.64
2室1厅,中楼层/共6层,53.7,平层/简装,320.0,西罗园南里,丰台,南北,无,2021年09月17日 ,普通住宅 ,59590.32
2室1厅,中楼层/共6层,69.2,平层/精装,349.0,南顶村,丰台,南北,无,2021年09月17日 ,普通住宅 ,50433.53
2室1厅,低楼层/共6层,91.41,平层/简装,520.0,富锦嘉园二区,丰台,南西南,无,2021年09月17日 ,普通住宅 ,56886.56
2室1厅,底层/共6层,54.49,平层/其他,349.0,和义东里五区,丰台,南北,无,2021年09月17日 ,普通住宅 ,64048.45
2室1厅,中楼层/共5层,53.7,平层/简装,315.0,南顶村,丰台,南北,无,2021年09月16日 ,普通住宅 ,58659.22
2室1厅,低楼层/共21层,98.22,平层/精装,590.0,瑞丽江畔,丰台,西北,有,2021年09月16日 ,普通住宅 ,60069.23
2室1厅,顶层/共6层,62.76,平层/简装,179.0,建设二里,丰台,南北,无,2021年09月16日 ,普通住宅 ,28521.35
2室1厅,高楼层/共6层,50.44,平层/简装,270.0,新华街一里,丰台,南北,无,2021年09月16日 ,普通住宅 ,53528.95
2室1厅,顶层/共6层,51.77,平层/精装,179.0,玉皇庄小区,丰台,南,无,2021年09月16日 ,普通住宅 ,34576.01
2室1厅,高楼层/共6层,64.42,平层/简装,275.0,南苑北里三区,丰台,东西北,无,2021年09月16日 ,普通住宅 ,42688.61
2室1厅,低楼层/共7层,94.2,平层/简装,530.0,富锦嘉园四区,丰台,南北,无,2021年09月15日 ,普通住宅 ,56263.27
2室1厅,低楼层/共6层,59.76,平层/简装,297.0,马家堡西里,丰台,东西,无,2021年09月15日 ,普通住宅 ,49698.8
2室0厅,高楼层/共20层,53.6,平层/简装,275.0,玉林里小区,丰台,西南,有,2021年09月15日 ,普通住宅 ,51305.97
2室1厅,中楼层/共6层,54.5,平层/其他,205.0,张郭庄小区,丰台,南,无,2021年09月15日 ,普通住宅 ,37614.68
2室1厅,低楼层/共6层,57.42,平层/简装,326.0,洋桥72号院,丰台,南北,无,2021年09月15日 ,普通住宅 ,56774.64
2室1厅,中楼层/共6层,60.9,平层/简装,232.0,张仪村4号院,丰台,南北,无,2021年09月15日 ,普通住宅 ,38095.24
2室1厅,顶层/共6层,58.02,平层/简装,309.0,马家堡西里,丰台,东西,无,2021年09月14日 ,普通住宅 ,53257.5
2室1厅,中楼层/共12层,98.89,平层/精装,828.0,名都家苑,丰台,南,有,2021年09月14日 ,普通住宅 ,83729.4
2室2厅,中楼层/共6层,98.47,平层/简装,610.0,富锦嘉园五区,丰台,南北,无,2021年09月14日 ,普通住宅 ,61947.8
2室1厅,中楼层/共16层,64.63,平层/简装,285.0,阳光星苑,丰台,南,有,2021年09月13日 ,普通住宅 ,44097.17
2室1厅,中楼层/共6层,60.9,平层/简装,319.0,南顶村,丰台,南北,无,2021年09月13日 ,普通住宅 ,52380.95
2室1厅,高楼层/共6层,65.5,平层/精装,318.0,马公庄,丰台,南北,无,2021年09月13日 ,普通住宅 ,48549.62
2室1厅,中楼层/共6层,54.6,平层/简装,285.0,宋庄路12号院,丰台,东,无,2021年09月13日 ,普通住宅 ,52197.8
2室1厅,顶层/共6层,51.13,平层/精装,290.0,世嘉丽晶,丰台,南,无,2021年09月13日 ,普通住宅 ,56718.17
2室1厅,中楼层/共6层,56.85,平层/简装,315.0,西罗园一区,丰台,南北,无,2021年09月13日 ,普通住宅 ,55408.97
2室1厅,顶层/共5层,53.13,平层/其他,249.0,卢沟桥北里,丰台,北南,无,2021年09月13日 ,普通住宅 ,46866.18
2室1厅,顶层/共6层,55.9,平层/精装,288.0,南顶村,丰台,东南西,无,2021年09月13日 ,普通住宅 ,51520.57
2室1厅,低楼层/共6层,60.2,平层/简装,299.0,建国街二里,丰台,南北,无,2021年09月13日 ,普通住宅 ,49667.77
2室1厅,顶层/共6层,57.19,平层/简装,279.0,韩庄子四里,丰台,南北,无,2021年09月13日 ,普通住宅 ,48784.75
2室1厅,低楼层/共6层,100.86,平层/精装,475.0,鑫融皓月,丰台,东西,无,2021年09月13日 ,普通住宅 ,47094.98
2室1厅,低楼层/共6层,53.9,平层/简装,325.0,海户屯,丰台,南,无,2021年09月12日 ,普通住宅 ,60296.85
2室2厅,高楼层/共17层,91.3,平层/精装,630.0,天怡晴园,丰台,南北,有,2021年09月12日 ,普通住宅 ,69003.29
2室1厅,顶层/共6层,60.06,平层/精装,265.0,和义东里二区,丰台,南北,无,2021年09月12日 ,普通住宅 ,44122.54
2室1厅,顶层/共6层,91.57,平层/简装,480.0,富锦嘉园五区,丰台,南北,无,2021年09月12日 ,普通住宅 ,52418.91
2室1厅,中楼层/共6层,69.6,平层/简装,328.0,万源南里,丰台,南北,无,2021年09月12日 ,普通住宅 ,47126.44
2室1厅,中楼层/共6层,63.27,平层/简装,350.0,马家堡甲120号院,丰台,南北,无,2021年09月12日 ,普通住宅 ,55318.48
2室1厅,中楼层/共5层,52.6,平层/简装,180.0,东山坡二里,丰台,南北,无,2021年09月12日 ,普通住宅 ,34220.53
2室1厅,高楼层/共10层,59.6,平层/简装,338.0,久敬佳园一区,丰台,西北,有,2021年09月12日 ,普通住宅 ,56711.41
2室1厅,中楼层/共6层,53.71,平层/其他,248.0,五里店南里,丰台,南北,无,2021年09月12日 ,普通住宅 ,46173.9
2室1厅,中楼层/共21层,100.33,平层/简装,643.0,永善里,丰台,南,有,2021年09月12日 ,普通住宅 ,64088.51
2室1厅,高楼层/共12层,64.44,平层/其他,345.0,石榴园南里小区,丰台,南北,有,2021年09月12日 ,普通住宅 ,53538.18
2室1厅,高楼层/共18层,65.84,平层/精装,475.0,开阳里三区,丰台,西南,有,2021年09月12日 ,普通住宅 ,72144.59
2室2厅,低楼层/共15层,90.44,平层/精装,640.0,上海建筑,丰台,南,有,2021年09月12日 ,普通住宅 ,70765.15
2室1厅,中楼层/共6层,55.1,平层/简装,330.0,西罗园南里,丰台,南北,无,2021年09月12日 ,普通住宅 ,59891.11
2室1厅,低楼层/共6层,56.2,平层/简装,323.0,马家堡33号院,丰台,南北,无,2021年09月11日 ,普通住宅 ,57473.31
2室1厅,中楼层/共16层,69.77,平层/精装,238.0,长馨园,丰台,南,有,2021年09月11日 ,普通住宅 ,34112.08
2室1厅,中楼层/共6层,53.85,平层/简装,285.0,方南家园一期,丰台,东北,无,2021年09月11日 ,普通住宅 ,52924.79
2室1厅,低楼层/共6层,64.3,平层/简装,315.0,新华街四里,丰台,南,无,2021年09月10日 ,普通住宅 ,48989.11
2室1厅,顶层/共6层,62.4,平层/简装,345.0,角门东里,丰台,南西北,无,2021年09月10日 ,普通住宅 ,55288.46
2室2厅,低楼层/共18层,93.66,平层/精装,660.0,万年花城四期,丰台,西南,有,2021年09月10日 ,普通住宅 ,70467.65
2室1厅,顶层/共6层,67.63,平层/简装,347.0,建欣苑四里,丰台,南北,无,2021年09月10日 ,普通住宅 ,51308.59
2室1厅,顶层/共6层,63.1,平层/简装,310.0,韩庄子三里,丰台,南北,无,2021年09月09日 ,普通住宅 ,49128.37
2室2厅,低楼层/共27层,101.4,平层/简装,599.0,慧时欣园二期,丰台,西南,有,2021年09月09日 ,普通住宅 ,59072.98
2室1厅,低楼层/共23层,100.14,平层/精装,515.0,民岳家园,丰台,西南北,有,2021年09月09日 ,普通住宅 ,51428.0
2室1厅,低楼层/共14层,96.53,平层/简装,640.0,祥和苑,丰台,南北,有,2021年09月09日 ,普通住宅 ,66300.63
2室1厅,中楼层/共6层,58.2,平层/精装,350.0,韩庄子四里,丰台,南北,无,2021年09月09日 ,普通住宅 ,60137.46
2室1厅,低楼层/共6层,51.93,平层/精装,268.0,看丹路10号院,丰台,南北,无,2021年09月09日 ,普通住宅 ,51607.93
2室1厅,中楼层/共6层,62.11,平层/精装,340.0,司达小区,丰台,南北,无,2021年09月09日 ,普通住宅 ,54741.59
2室1厅,中楼层/共7层,66.74,平层/简装,335.0,银地家园,丰台,南北,无,2021年09月08日 ,普通住宅 ,50194.79
2室1厅,顶层/共6层,60.41,平层/简装,223.0,程庄路68号院,丰台,南北,无,2021年09月08日 ,普通住宅 ,36914.42
2室1厅,高楼层/共6层,56.29,平层/简装,309.0,石榴园北里小区,丰台,南北,无,2021年09月08日 ,普通住宅 ,54894.3
2室1厅,高楼层/共30层,105.2,平层/简装,640.0,怡海花园富泽园,丰台,西北,有,2021年09月08日 ,普通住宅 ,60836.5
2室1厅,中楼层/共5层,53.74,平层/简装,263.0,南开地,丰台,南北,无,2021年09月08日 ,普通住宅 ,48939.34
2室1厅,底层/共23层,90.97,平层/精装,520.0,西府景园,丰台,西南,有,2021年09月08日 ,普通住宅 ,57161.7
2室1厅,顶层/共6层,58.6,平层/精装,297.0,洋桥北里,丰台,东南西北,无,2021年09月08日 ,普通住宅 ,50682.59
2室1厅,中楼层/共5层,55.6,平层/精装,300.0,郑王坟141号院,丰台,南北,无,2021年09月07日 ,普通住宅 ,53956.83
2室1厅,顶层/共6层,56.7,平层/简装,327.0,玉林里小区,丰台,南,无,2021年09月07日 ,普通住宅 ,57671.96
2室2厅,中楼层/共10层,103.65,平层/精装,775.0,泽信公馆,丰台,南北,有,2021年09月07日 ,普通住宅 ,74770.86
2室1厅,高楼层/共6层,58.66,平层/其他,298.0,蔚园,丰台,东西,无,2021年09月07日 ,普通住宅 ,50801.23
2室1厅,高楼层/共6层,68.39,平层/简装,520.0,同盛里,丰台,东西,无,2021年09月07日 ,普通住宅 ,76034.51
2室1厅,中楼层/共6层,56.2,平层/简装,299.0,马家堡路80号院,丰台,南北,无,2021年09月07日 ,普通住宅 ,53202.85
2室1厅,低楼层/共6层,51.31,平层/精装,310.0,方南家园一期,丰台,南北,无,2021年09月07日 ,普通住宅 ,60417.07
2室1厅,中楼层/共11层,58.04,平层/简装,245.0,西宏苑,丰台,西北,有,2021年09月07日 ,普通住宅 ,42212.27
2室1厅,低楼层/共25层,66.72,平层/精装,518.0,芳星园一区,丰台,南,有,2021年09月07日 ,普通住宅 ,77637.89
2室1厅,中楼层/共6层,56.66,平层/简装,320.0,刘家窑南里,丰台,南北,无,2021年09月06日 ,普通住宅 ,56477.23
2室1厅,中楼层/共6层,52.06,平层/简装,260.0,看丹路8号院,丰台,东北,无,2021年09月06日 ,普通住宅 ,49942.37
2室1厅,顶层/共6层,63.7,平层/简装,295.0,新华街四里,丰台,南北,无,2021年09月06日 ,普通住宅 ,46310.83
2室1厅,底层/共6层,52.43,平层/简装,301.0,和义东里三区,丰台,南北,无,2021年09月06日 ,普通住宅 ,57409.88
2室2厅,中楼层/共30层,98.3,平层/精装,778.0,中堂,丰台,南,有,2021年09月06日 ,普通住宅 ,79145.47
2室1厅,中楼层/共10层,98.29,错层/精装,520.0,久敬佳园一区,丰台,西南,有,2021年09月05日 ,普通住宅 ,52904.67
2室1厅,中楼层/共17层,94.77,平层/简装,899.0,益丰苑,丰台,南北,有,2021年09月05日 ,普通住宅 ,94861.24
2室2厅,底层/共6层,58.11,平层/简装,520.0,紫芳园一区,丰台,南北,无,2021年09月05日 ,普通住宅 ,89485.46
2室2厅,低楼层/共18层,96.13,平层/简装,520.0,南珠苑,丰台,西北南,有,2021年09月05日 ,普通住宅 ,54093.42
2室1厅,顶层/共6层,59.0,平层/简装,309.0,洋桥北里,丰台,东西,无,2021年09月05日 ,普通住宅 ,52372.88
2室1厅,中楼层/共6层,61.09,平层/简装,345.0,新华街二里,丰台,南北,无,2021年09月05日 ,普通住宅 ,56474.05
2室1厅,中楼层/共5层,62.2,平层/精装,289.0,卢沟桥南里,丰台,南北,无,2021年09月05日 ,普通住宅 ,46463.02
2室1厅,高楼层/共26层,98.98,平层/简装,508.0,秀蝶双座,丰台,西南,有,2021年09月04日 ,普通住宅 ,51323.5
2室1厅,高楼层/共21层,97.55,平层/精装,620.0,瑞丽江畔,丰台,东,有,2021年09月04日 ,普通住宅 ,63557.15
2室1厅,低楼层/共16层,58.97,平层/简装,289.0,南庭新苑北区,丰台,南,有,2021年09月04日 ,普通住宅 ,49007.97
2室1厅,顶层/共6层,59.95,平层/其他,345.0,石榴园南里小区,丰台,南北,无,2021年09月04日 ,普通住宅 ,57547.96
2室1厅,高楼层/共6层,54.2,平层/简装,328.0,西罗园四区,丰台,南北,无,2021年09月04日 ,普通住宅 ,60516.61
2室1厅,低楼层/共24层,61.5,平层/简装,320.0,新华街七里,丰台,东北,有,2021年09月04日 ,普通住宅 ,52032.52
2室1厅,中楼层/共6层,91.11,平层/简装,505.0,富锦嘉园二区,丰台,南北,无,2021年09月04日 ,普通住宅 ,55427.51
2室1厅,底层/共21层,93.01,平层/精装,550.0,顶秀欣园东苑,丰台,南,有,2021年09月04日 ,普通住宅 ,59133.43
2室1厅,中楼层/共6层,50.5,平层/简装,270.0,司达小区,丰台,南,无,2021年09月04日 ,普通住宅 ,53465.35
2室1厅,顶层/共6层,68.92,平层/其他,265.0,晓月苑一里,丰台,南北,无,2021年09月04日 ,普通住宅 ,38450.38
2室1厅,低楼层/共24层,101.76,平层/精装,570.0,方安苑,丰台,东北,有,2021年09月03日 ,普通住宅 ,56014.15
2室2厅,中楼层/共9层,107.1,平层/简装,850.0,益星园,丰台,南北,有,2021年09月03日 ,普通住宅 ,79365.08
2室1厅,高楼层/共15层,69.55,平层/简装,226.0,长馨园,丰台,南,有,2021年09月03日 ,普通住宅 ,32494.61
2室1厅,高楼层/共22层,99.53,平层/精装,640.0,三环新城6号院,丰台,南北,有,2021年09月03日 ,普通住宅 ,64302.22
2室1厅,底层/共6层,53.9,平层/简装,336.0,玉林里小区,丰台,东南西北,无,2021年09月03日 ,普通住宅 ,62337.66
2室1厅,中楼层/共6层,56.34,暂无数据/精装,255.0,卢沟桥南里,丰台,南北,无,2021年09月03日 ,普通住宅 ,45260.92
2室1厅,中楼层/共23层,99.68,平层/精装,509.0,民岳家园,丰台,南西南,有,2021年09月03日 ,普通住宅 ,51063.4
2室1厅,中楼层/共6层,57.41,平层/精装,349.0,苇子坑22号院,丰台,南北,无,2021年09月03日 ,普通住宅 ,60790.8
2室1厅,顶层/共6层,54.11,平层/精装,285.0,角门东里,丰台,东西,无,2021年09月03日 ,普通住宅 ,52670.49
2室1厅,顶层/共6层,65.99,平层/精装,339.0,建欣苑三里,丰台,南北,无,2021年09月02日 ,普通住宅 ,51371.42
2室1厅,高楼层/共21层,92.51,平层/简装,996.0,保利百合,丰台,南北,有,2021年09月02日 ,普通住宅 ,107664.04
